-2.609240330322740720e-01 -9.124406628263792562e-01 1.000000000000000000e+00
8.693977492058556633e-01 1.217987235319739625e+00 0.000000000000000000e+00
-7.695017459247387448e-01 -1.328267020398932186e-01 1.000000000000000000e+00
1.283830819900148246e+00 -1.453240517083892902e+00 2.000000000000000000e+00
1.173241007332481045e+00 1.037699784168539363e+00 0.000000000000000000e+00
4.391716669530597583e-01 1.657561765791570885e+00 0.000000000000000000e+00
1.191865229651333902e+00 -7.885400041919155001e-02 2.000000000000000000e+00
1.008785407926549693e+00 1.337891496156797366e+00 0.000000000000000000e+00
9.262019150493512321e-01 -8.083459844257814275e-01 2.000000000000000000e+00
6.350206395763504652e-01 9.295746851533162047e-01 0.000000000000000000e+00
2.262126047181437505e-01 -7.212682621096742075e-01 2.000000000000000000e+00
1.010574614774344182e+00 -1.222942699707572300e+00 2.000000000000000000e+00
1.687322436394053771e+00 1.343637472615053063e+00 0.000000000000000000e+00
1.313049927440163689e+00 -1.598640777005797098e+00 2.000000000000000000e+00
5.532141079653671856e-01 1.587734591619945679e+00 0.000000000000000000e+00
-9.190467094602083886e-01 -4.601793097577392411e-01 1.000000000000000000e+00
-1.027923942756510778e+00 -1.399089061903804998e+00 1.000000000000000000e+00
5.194877990033732740e-01 -8.030493197263878224e-01 2.000000000000000000e+00
1.224930144861532400e+00 -1.401239213880599355e+00 2.000000000000000000e+00
1.461361172976018308e+00 1.554234185383712941e+00 0.000000000000000000e+00
-1.316917925948695167e-01 -8.968400955972442024e-01 1.000000000000000000e+00
-1.380500790331383065e+00 -9.038933509251165788e-01 1.000000000000000000e+00
8.871600625782805061e-01 -6.390544862751250665e-01 2.000000000000000000e+00
9.232676657343628079e-01 9.469971272569914778e-01 0.000000000000000000e+00
-1.327237363469738751e+00 -8.870801736869092791e-01 1.000000000000000000e+00
1.467712047880757043e+00 5.094096660179191494e-01 0.000000000000000000e+00
7.120385291425291863e-01 9.134644260402120519e-01 0.000000000000000000e+00
1.509536726158196007e+00 1.163310542360507682e+00 0.000000000000000000e+00
1.170607075703600009e+00 4.186426496280744036e-01 0.000000000000000000e+00
-1.672622239184617943e+00 -1.550753157795495385e+00 1.000000000000000000e+00
7.288877409889517045e-01 8.239506741002595724e-01 0.000000000000000000e+00
9.668011961720933689e-01 -1.038063619017310701e+00 2.000000000000000000e+00
9.930844372169114198e-01 -9.902521444497552894e-01 2.000000000000000000e+00
1.336905431000694700e+00 -1.512768527995814294e+00 2.000000000000000000e+00
-1.436495490495190763e+00 -1.164698081257579565e+00 1.000000000000000000e+00
-1.887728324146816572e+00 -7.338033769196907752e-01 1.000000000000000000e+00
2.747658044011351830e-01 -1.043565558227165457e+00 2.000000000000000000e+00
1.339320237521406831e+00 -4.355328454501058433e-01 2.000000000000000000e+00
3.409930136460280758e-01 8.842176468261564448e-01 0.000000000000000000e+00
1.518102120668916033e+00 1.717888242536162124e+00 0.000000000000000000e+00
1.556868942664799249e+00 7.341448250144879673e-01 0.000000000000000000e+00
3.878188345844173490e-01 -7.955934620073927821e-01 2.000000000000000000e+00
6.350514040719792419e-01 1.086103590149023690e+00 0.000000000000000000e+00
-7.268563657492911334e-01 -1.071371042714909461e+00 1.000000000000000000e+00
1.037533002052120512e+00 -1.122171831262771091e+00 2.000000000000000000e+00
5.369989476412719842e-01 8.409423409026258733e-01 0.000000000000000000e+00
1.894649218805496638e+00 9.197361258063302403e-01 0.000000000000000000e+00
-8.850557048372759139e-01 -1.093720503386928611e+00 1.000000000000000000e+00
-1.709225738302097231e+00 -4.621021683013221137e-01 1.000000000000000000e+00
-1.175601028761187772e+00 -9.641257107995681030e-01 1.000000000000000000e+00
-1.146117920371534593e+00 -3.863011152761011147e-01 1.000000000000000000e+00
5.096975129548180217e-01 1.699112552334110848e+00 0.000000000000000000e+00
1.104938159261066533e+00 4.051507773770163245e-01 0.000000000000000000e+00
1.241177937247456731e+00 8.125202487844973565e-01 0.000000000000000000e+00
-1.285120795454552933e+00 -1.095354314467630985e+00 1.000000000000000000e+00
-8.731244806220607169e-01 -5.061060153291648822e-01 1.000000000000000000e+00
-1.308100436793302679e+00 -1.417311232862666692e+00 1.000000000000000000e+00
-1.017046255973445890e+00 -8.562153571706953015e-01 1.000000000000000000e+00
1.016099548132514130e+00 1.777395879465676565e+00 0.000000000000000000e+00
1.382311984687468742e+00 -1.189138810802998103e+00 2.000000000000000000e+00
-3.232993106936349337e-01 -1.446159791690679874e+00 1.000000000000000000e+00
-1.245120307823254890e+00 -7.706338712581140005e-01 1.000000000000000000e+00
1.037877972348849154e+00 -8.455957635304844899e-01 2.000000000000000000e+00
-1.453038774553134793e-01 -1.053862628951836244e+00 1.000000000000000000e+00
8.983347647484508647e-01 -6.927133618488141575e-01 2.000000000000000000e+00
1.356391723899881940e+00 -6.901464441109772530e-01 2.000000000000000000e+00
6.009011703898059498e-01 5.216169430394828055e-01 0.000000000000000000e+00
8.791150736036166258e-01 1.196914854042860021e+00 0.000000000000000000e+00
8.125501484087904736e-01 6.224837176193153132e-01 0.000000000000000000e+00
-6.863846167357522399e-01 -1.894271958220472118e+00 1.000000000000000000e+00
-1.059370762709978875e+00 -6.262006704079008390e-01 1.000000000000000000e+00
5.786883819023926900e-01 5.765452500950059012e-01 0.000000000000000000e+00
1.464071555346758702e+00 8.140017854062295832e-01 0.000000000000000000e+00
-1.006630441499247741e+00 -1.102967052132954207e+00 1.000000000000000000e+00
9.413538123963204329e-01 -5.635431839939757381e-01 2.000000000000000000e+00
1.318520598228861029e+00 -1.002223792907055655e+00 2.000000000000000000e+00
1.106408458174451770e+00 -9.602084295738912978e-01 2.000000000000000000e+00
9.755089944458280593e-01 -9.626303700130188767e-01 2.000000000000000000e+00
1.209158685765269192e+00 6.795754178310269289e-01 0.000000000000000000e+00
-1.093652718487569730e+00 -7.260390669991125812e-01 1.000000000000000000e+00
-7.353693302484827221e-01 -8.583808560075804062e-01 1.000000000000000000e+00
1.114617431379942847e+00 -1.139370433637323377e+00 2.000000000000000000e+00
1.075124913433202156e+00 -1.521166067905264985e+00 2.000000000000000000e+00
-1.315335189435216101e+00 -1.284656156659133464e+00 1.000000000000000000e+00
-1.105334071210183122e+00 -1.014153767017961227e+00 1.000000000000000000e+00
1.461765815623158105e+00 8.030151845035826685e-01 0.000000000000000000e+00
3.169725190429892869e-01 -1.345813532453183470e+00 2.000000000000000000e+00
1.329590809155535291e+00 9.225340060421968191e-01 0.000000000000000000e+00
-1.512600130244446284e+00 -1.027189871461003046e+00 1.000000000000000000e+00
-3.091746801299755099e-02 9.985111409665006210e-01 0.000000000000000000e+00
5.593678740454943732e-01 -1.113508686559762539e+00 2.000000000000000000e+00
8.253016071824355038e-01 -8.093038397916900717e-01 2.000000000000000000e+00
2.291205705844060248e+00 9.826436586881217572e-01 0.000000000000000000e+00
1.137149775140695374e+00 6.073529808762188065e-01 0.000000000000000000e+00
-1.745406876460815493e-01 -8.318536212943103969e-01 2.000000000000000000e+00
7.680174682571605516e-01 1.135456368582201669e+00 0.000000000000000000e+00
1.439338131497001294e+00 -1.244663399130364390e+00 2.000000000000000000e+00
4.056747827977794651e-01 -1.117907539458536048e+00 2.000000000000000000e+00
6.741416400003266141e-01 -1.346127517185837119e+00 2.000000000000000000e+00
-1.108153750059529985e+00 -9.818232147644159191e-01 1.000000000000000000e+00
8.839956665425876547e-01 8.195551712186375237e-01 0.000000000000000000e+00
1.051475388831720981e+00 -1.326800979020036575e+00 2.000000000000000000e+00
1.556076165217382901e+00 -1.327583641893687938e+00 2.000000000000000000e+00
-9.464192768313756110e-01 -8.366330949987622612e-01 1.000000000000000000e+00
6.576688238082364357e-01 -3.010003999774142347e-01 2.000000000000000000e+00
-5.191890978700675063e-01 -1.270228282530664554e+00 1.000000000000000000e+00
-4.059064888158061546e-01 -6.487758452638996420e-01 2.000000000000000000e+00
-8.041282210459428370e-01 -5.128343236888006640e-01 1.000000000000000000e+00
9.738165728236506391e-01 -3.847121679629199598e-01 2.000000000000000000e+00
1.055238473286712830e+00 1.619059812315922775e-01 0.000000000000000000e+00
-9.470747034950151022e-01 -1.551831729505976476e+00 1.000000000000000000e+00
8.543946197879708215e-01 -1.472014800929920764e+00 2.000000000000000000e+00
7.120762372884472668e-01 6.710724504787617395e-01 0.000000000000000000e+00
-6.638898458256234925e-01 -8.054090362049139973e-01 1.000000000000000000e+00
1.488870214327187025e+00 -8.882373360113029470e-01 2.000000000000000000e+00
-1.421982993879190360e+00 -1.207206328278186414e+00 1.000000000000000000e+00
1.110516631140637367e+00 4.729252831208111685e-01 0.000000000000000000e+00
-1.525980680801017009e+00 -6.413139277877417666e-01 1.000000000000000000e+00
9.781817074956913327e-01 -8.358791859009635505e-01 2.000000000000000000e+00
-2.974087357828039124e-01 -5.235122985525068051e-01 1.000000000000000000e+00
3.246166987809163684e-01 -8.167544597616284152e-01 2.000000000000000000e+00
1.385217905414483752e+00 1.037163345315208041e+00 0.000000000000000000e+00
1.498674175249634644e+00 1.189491385576424864e+00 0.000000000000000000e+00
-1.269366791343896184e+00 -1.359969121891592359e+00 1.000000000000000000e+00
1.009217490837160058e+00 1.253099420248978468e+00 0.000000000000000000e+00
-7.843328953329795628e-01 -5.697811812599546943e-01 1.000000000000000000e+00
-7.967454668044054999e-01 -1.938384110408257754e-01 1.000000000000000000e+00
8.360275158759173930e-01 -7.787592426709264437e-01 2.000000000000000000e+00
1.147427604109839461e+00 9.342898735644322716e-01 0.000000000000000000e+00
-1.288329182103344683e+00 -9.320003821590452375e-01 1.000000000000000000e+00
7.025239046792801645e-01 -1.239650735547422000e+00 2.000000000000000000e+00
-1.035412470151246378e+00 -6.971887907184954880e-01 1.000000000000000000e+00
6.907900830280027105e-01 -1.369118776871928844e+00 2.000000000000000000e+00
1.587694114337689477e+00 5.887850954723069519e-01 0.000000000000000000e+00
1.182363369042354284e+00 7.697397010324028566e-01 0.000000000000000000e+00
-8.304493505519767726e-01 -1.299284323150607046e+00 1.000000000000000000e+00
7.522884262494801133e-01 -5.345246572422586162e-01 2.000000000000000000e+00
1.661764615534567557e+00 -8.692180208821507215e-01 2.000000000000000000e+00
-1.035935660281203097e+00 -1.036098350142047098e+00 1.000000000000000000e+00
1.409386463179043147e+00 -7.585492641927699120e-01 2.000000000000000000e+00
6.395656738535042685e-01 1.833367988400407045e+00 0.000000000000000000e+00
-8.599371405296154514e-01 -1.398882840591035848e+00 1.000000000000000000e+00
-4.463828625239251169e-01 -8.077113735449608090e-01 1.000000000000000000e+00
1.267569835969696079e+00 3.210662384534597180e-01 0.000000000000000000e+00
9.596452444647874946e-01 1.156589950361229135e+00 0.000000000000000000e+00
1.606287718006005782e+00 -1.030283595124898977e+00 2.000000000000000000e+00
-7.629637667279357549e-01 -1.196851859534863616e+00 1.000000000000000000e+00
-1.022833029538559035e+00 -6.297449674230019001e-01 1.000000000000000000e+00
1.282445715761544314e+00 1.089852285210180849e+00 0.000000000000000000e+00
1.397421637185538135e+00 -1.291497405710845259e+00 2.000000000000000000e+00
1.169477226569230366e+00 -1.213905293707659538e+00 2.000000000000000000e+00
-9.512705439021786891e-01 -1.469337443696785650e+00 1.000000000000000000e+00
1.382241092554735040e+00 9.609722762372917559e-01 0.000000000000000000e+00
1.322621223123648271e+00 -4.870953271694448139e-01 2.000000000000000000e+00
6.063264992424408639e-01 1.255662460307207517e+00 0.000000000000000000e+00
7.348507778352919573e-02 -1.930243762690753151e-01 2.000000000000000000e+00
6.307863885932107895e-01 -7.664836875151121998e-01 2.000000000000000000e+00
-9.830619990312611245e-01 -1.244443120103907452e-01 1.000000000000000000e+00
1.264590070468595284e+00 -8.332060687397310206e-01 2.000000000000000000e+00
1.393909397484214274e+00 7.106005556813501656e-01 0.000000000000000000e+00
1.098234315423973761e+00 -1.163510157248420995e+00 2.000000000000000000e+00
-1.275018548506469784e+00 -8.702278351514654009e-01 1.000000000000000000e+00
8.820461803970059966e-01 -6.047337524353435523e-01 2.000000000000000000e+00
1.806505989106263588e+00 -3.300154580436462926e-01 2.000000000000000000e+00
6.784006070956836165e-01 -1.798448854344270043e-01 2.000000000000000000e+00
-6.243941226806180023e-01 -1.237440080070477011e+00 1.000000000000000000e+00
-6.651251877955475234e-01 -6.071264501752340337e-01 1.000000000000000000e+00
-9.379966658212118835e-01 -1.054319925338041530e+00 1.000000000000000000e+00
7.458531512259628515e-01 -9.124770799369699148e-01 2.000000000000000000e+00
-9.962344331314372248e-01 -9.723563524255643964e-01 1.000000000000000000e+00
7.160366323977360725e-01 9.689376553808134451e-01 0.000000000000000000e+00
1.367529697647781095e+00 -1.479974350340005351e+00 2.000000000000000000e+00
1.013083209606789881e+00 -1.207912448278476436e+00 2.000000000000000000e+00
-4.736858919083714037e-01 -9.566702454895800178e-01 1.000000000000000000e+00
5.532478221835328558e-01 -2.797899908299084082e-01 2.000000000000000000e+00
-1.068753165792367676e+00 2.027870389653727567e-01 1.000000000000000000e+00
5.264887566834985932e-01 -4.713241177204757770e-01 2.000000000000000000e+00
9.162266638533743679e-01 -1.074381769182352064e+00 2.000000000000000000e+00
1.185725774483514794e-01 7.970229642448032337e-01 0.000000000000000000e+00
5.708729854368363998e-01 1.077954111858717257e+00 0.000000000000000000e+00
7.079383426288275993e-01 5.881291536496602301e-01 0.000000000000000000e+00
9.523791772643697140e-01 1.328464290868484721e+00 0.000000000000000000e+00
-1.402839753860531058e+00 -1.758852633857152847e+00 1.000000000000000000e+00
1.326214882493512492e+00 1.172602650175594841e+00 0.000000000000000000e+00
7.616607968927472383e-01 4.811506006748996755e-01 0.000000000000000000e+00
-9.618399213238871814e-01 -1.562748114940026856e+00 1.000000000000000000e+00
9.357449913575976996e-01 5.869944079058426745e-01 0.000000000000000000e+00
1.197147648101646311e+00 5.701064902394628042e-01 0.000000000000000000e+00
1.179775649292730932e+00 1.403174783919076685e+00 0.000000000000000000e+00
-8.180340115610850171e-01 -7.292930949956120124e-01 1.000000000000000000e+00
1.469982533223782140e+00 -6.454298739498054438e-01 2.000000000000000000e+00
4.477615915284602899e-01 -1.154810064472262088e+00 2.000000000000000000e+00
-1.085867580954478662e+00 -7.488172895278071284e-01 1.000000000000000000e+00
1.658631152711155909e+00 6.876139593237957648e-01 0.000000000000000000e+00
-1.058345985905280395e+00 -8.414114953440376965e-02 1.000000000000000000e+00
7.854867427067377950e-01 7.422746313260282225e-01 0.000000000000000000e+00
1.031727715961154868e+00 -1.771657357663122490e+00 2.000000000000000000e+00
1.434369602871661042e+00 6.981333705442784865e-01 0.000000000000000000e+00
1.102264822385891296e+00 1.517646143092530764e+00 0.000000000000000000e+00
-1.194853868986911927e+00 -1.271667929649935580e+00 1.000000000000000000e+00
-6.826026640580266092e-01 -1.200503550714259182e+00 1.000000000000000000e+00
-1.315508441197990264e+00 -6.152548920802788368e-01 1.000000000000000000e+00
-1.666992558804825331e+00 -1.326554654935331534e+00 1.000000000000000000e+00
1.041169405046180385e+00 -7.303522948464969966e-01 2.000000000000000000e+00
7.538724905925238140e-01 1.497761436129345203e+00 0.000000000000000000e+00
1.073907498772983526e+00 6.322552174829467742e-01 0.000000000000000000e+00
1.109017980398400383e+00 8.624245448799446878e-01 0.000000000000000000e+00
1.043236849096396135e+00 7.690199517356514081e-01 0.000000000000000000e+00
7.139517223474365348e-01 3.073637131723184757e-01 0.000000000000000000e+00
6.047231445082155155e-01 -1.645735108225448329e+00 2.000000000000000000e+00
9.636100826370304073e-01 -7.136458381403889550e-01 2.000000000000000000e+00
-8.119174179610678665e-01 -1.354073845029475365e+00 1.000000000000000000e+00
-8.748357934373145461e-01 -1.168637048847262827e+00 1.000000000000000000e+00
-8.034133297705665644e-01 -1.037860860189110168e+00 1.000000000000000000e+00
8.292047701066332932e-01 -1.349232092467964828e+00 2.000000000000000000e+00
1.499276461990200371e+00 -8.730526335401669336e-01 2.000000000000000000e+00
-1.048184277335094672e+00 -1.198451586377010436e+00 1.000000000000000000e+00
-1.111770610301633377e+00 -8.101075685261152071e-01 1.000000000000000000e+00
-1.129419362550555750e+00 -1.052212072583361469e+00 1.000000000000000000e+00
1.126619613556113730e+00 -1.385579350329047887e+00 2.000000000000000000e+00
-9.778677551966814541e-01 -8.373786916870642472e-01 1.000000000000000000e+00
1.494397444365682004e+00 7.686939661579507144e-01 0.000000000000000000e+00
-6.525274264982851014e-01 -1.088354276330898651e+00 1.000000000000000000e+00
7.223676820486115702e-01 -1.145437356321577616e+00 2.000000000000000000e+00
-1.476273823520063644e+00 -8.441607244228539475e-01 1.000000000000000000e+00
9.968144435388570646e-02 -1.641470055567960440e+00 2.000000000000000000e+00
-1.086179502724933688e+00 -8.209481676830413521e-01 1.000000000000000000e+00
-1.111759968396918152e+00 -6.834779428801013301e-01 1.000000000000000000e+00
1.040836301481607329e+00 -7.247968735790066841e-01 2.000000000000000000e+00
1.102798719583170772e+00 -6.127810174815997435e-01 2.000000000000000000e+00
1.182375886723248337e+00 1.422793391257307194e+00 0.000000000000000000e+00
1.098037920639381992e+00 -6.697543468103483999e-01 2.000000000000000000e+00
1.001527576141155063e+00 -1.660034213113071866e+00 2.000000000000000000e+00
8.284653365075183018e-01 1.183355071251386947e+00 0.000000000000000000e+00
9.242331982984222094e-01 2.489428464925940165e-01 0.000000000000000000e+00
5.541337890394761878e-01 1.060589571799671615e+00 0.000000000000000000e+00
1.445156131811900391e+00 1.059279743936506257e+00 0.000000000000000000e+00
6.796173749516709606e-01 1.252261899945717349e+00 0.000000000000000000e+00
-1.155365087963514670e+00 -8.737677326160733227e-01 1.000000000000000000e+00
1.756308139401304036e+00 5.881707031933810503e-01 0.000000000000000000e+00
1.075253811837084905e+00 -8.110940935015167330e-01 2.000000000000000000e+00
-1.258511403587834865e+00 -1.360493435901649839e+00 1.000000000000000000e+00
-8.834895431174386582e-01 -2.565806544929207789e-01 1.000000000000000000e+00
1.091501034793839198e+00 1.584576577258708152e+00 0.000000000000000000e+00
6.705193390145163246e-01 -1.371229605727767531e+00 2.000000000000000000e+00
6.728783837362153353e-01 8.865522098599619705e-01 0.000000000000000000e+00
1.120550559616107389e+00 -1.057751404824931685e+00 2.000000000000000000e+00
5.654540535613492569e-01 8.560178820075858841e-01 0.000000000000000000e+00
1.097651188226808516e+00 1.520283417306350859e+00 0.000000000000000000e+00
1.535867994329700004e+00 1.173884472748465191e+00 0.000000000000000000e+00
1.310511503886741647e+00 -1.157677892295417843e+00 2.000000000000000000e+00
-1.082357053952495152e+00 -8.177384085869490171e-01 1.000000000000000000e+00
3.953418673107842451e-01 -6.409279793300162176e-01 2.000000000000000000e+00
6.565646181971735995e-01 1.694871709033876073e+00 0.000000000000000000e+00
1.177159454316285103e+00 -8.479300248709464860e-01 2.000000000000000000e+00
1.867055167215340816e+00 -1.279606004150219078e+00 2.000000000000000000e+00
5.138137638163027265e-01 -2.527992625580320896e-01 2.000000000000000000e+00
6.286081992578727018e-01 -1.199872166935916695e+00 2.000000000000000000e+00
-9.980944643029155960e-01 -1.422428258316911664e+00 1.000000000000000000e+00
-1.559375392879640554e+00 -1.297104073471741170e+00 1.000000000000000000e+00
3.415729306845517455e-01 -2.192911092082630908e+00 2.000000000000000000e+00
6.239227371022982860e-01 1.286638045692067855e+00 0.000000000000000000e+00
